 | -epoch, | -train_loss_step,step
0,0.6964096426963806,49
0,1.0524073839187622,99
0,0.6181762218475342,149
0,0.4177166223526001,199
0,0.8867399096488953,249
0,0.47816982865333557,299
0,0.43148308992385864,349
